Time,PositionState,SickingState,x,y,z,CauseOfDeath,sickNumber,immunedNb,deadNb,,,,SickingState,Infected Count,Dead count,,Infected at Home,Infected is moving,Infected not moving,Infected Returning Home
42.32233,AtHome,Healthy,117.8978,0.5,-27.03331,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-3.993137,0.5,-100.1905,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-3.638519,0.5,32.11688,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,36.03157,0.5,-31.38255,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,40.55067,0.5,-2.82653,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,8.711741,0.5,-60.948,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,44.38695,0.5,51.42783,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-115.9491,0.5,33.00201,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,92.46223,0.5,-95.56448,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,11.0756,0.5,81.46295,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-20.44623,0.5,-5.971508,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-10.15337,0.5,31.68615,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,64.98664,0.5,30.05512,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-39.91924,0.5,120.0206,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-24.36931,0.5,-97.35451,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-59.88787,0.5,14.63072,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-38.98279,0.5,87.87592,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-97.30679,0.5,71.37683,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,106.32,0.5,98.64542,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,86.20778,0.5,-1.946045,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-52.8533,0.5,104.7491,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-47.61041,0.5,17.10265,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,106.1564,0.5,-24.56476,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,65.30865,0.5,-124.8942,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,90.62013,0.5,65.78982,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,11.05149,0.5,1.318382,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,33.29008,0.5,-8.450611,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-37.57195,0.5,61.81257,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,54.708,0.5,-39.85204,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-66.35201,0.5,-54.80288,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-24.90215,0.5,-78.80389,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,42.78263,0.5,-17.10154,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-65.61185,0.5,15.31051,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-35.02829,0.5,-11.15017,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,73.23834,0.5,-32.32585,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,98.57046,0.5,-70.37097,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,117.0817,0.5,43.54924,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-87.93771,0.5,-108.5267,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,62.38081,0.5,-37.76033,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-77.63904,0.5,-81.51204,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-21.52266,0.5,87.61756,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,71.40883,0.5,-24.34005,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,51.39481,0.5,-5.612183,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,65.69516,0.5,-117.5403,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-120.9748,0.5,-21.19614,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,83.35852,0.5,0.7476349,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,30.67137,0.5,-82.57878,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-113.9356,0.5,-33.41664,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-39.2905,0.5,-114.381,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-2.384979,0.5,64.86973,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,15.73677,0.5,-32.51873,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-115.7547,0.5,34.22189,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-17.37111,0.5,-45.7292,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,121.3287,0.5,-50.24261,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-119.7552,0.5,31.77824,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-39.98338,0.5,-37.0347,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-36.56341,0.5,95.85729,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,78.9263,0.5,-56.14458,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,65.3088,0.5,-51.62584,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,36.98304,0.5,60.9782,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,53.78472,0.5,-55.03194,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-29.20609,0.5,50.53973,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,119.5145,0.5,92.94659,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-101.868,0.5,91.31766,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-29.18155,0.5,100.3186,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,107.6292,0.5,-17.88364,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-98.63569,0.5,64.87605,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-51.04216,0.5,91.26132,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,99.34328,0.5,61.27404,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-34.907,0.5,-36.44212,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-73.4025,0.5,-106.4486,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-52.26503,0.5,-99.93562,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,82.12677,0.5,-74.11694,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-24.69809,0.5,-111.5888,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-114.483,0.5,120.7526,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-10.18266,0.5,23.96439,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,40.92314,0.5,94.76328,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,48.93809,0.5,27.95385,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-4.141495,0.5,-24.69749,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,39.39986,0.5,66.233,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,102.4106,0.5,-68.23993,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,35.4638,0.5,-44.52797,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,111.4704,0.5,-118.7293,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-103.5304,0.5,-31.30062,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-97.18958,0.5,-52.85664,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-93.8712,0.5,-120.0111,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,27.55017,0.5,90.62287,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-86.91641,0.5,-94.30629,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-48.18233,0.5,-0.8144836,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-99.38264,0.5,96.0083,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,2.640709,0.5,73.70126,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,123.0652,0.5,64.56941,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-91.46944,0.5,65.06687,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,44.08949,0.5,-20.61073,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,79.76373,0.5,75.07211,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-34.09822,0.5,67.91973,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-48.73108,0.5,-4.500701,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-104.1657,0.5,-74.48778,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-35.62363,0.5,-58.63188,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-45.22981,0.5,50.04147,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-11.50502,0.5,48.00442,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,21.1785,0.5,84.23096,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,106.2559,0.5,12.40854,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,90.21407,0.5,41.76553,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,73.63167,0.5,13.0843,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-115.8423,0.5,69.95004,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,15.62433,0.5,66.20911,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-45.25133,0.5,-70.17548,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-109.182,0.5,-23.57707,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,31.61743,0.5,54.69378,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-99.1613,0.5,102.9846,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,95.80153,0.5,-122.3455,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,81.00607,0.5,-82.31866,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-58.73202,0.5,104.5611,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-42.44452,0.5,-46.09267,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-60.89624,0.5,98.22064,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-79.71042,0.5,-20.34487,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-12.03854,0.5,4.682941,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,38.72826,0.5,62.51275,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-72.35065,0.5,-65.23517,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-97.30199,0.5,-24.35507,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,115.3597,0.5,-91.44751,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-23.24893,0.5,61.24934,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,98.18971,0.5,-18.8285,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-99.53898,0.5,14.46207,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,35.4365,0.5,46.54571,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,32.91014,0.5,28.90874,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-3.401947,0.5,-21.94847,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-45.30873,0.5,-72.78192,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-58.45966,0.5,-18.09214,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-35.21825,0.5,-104.4615,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-45.41464,0.5,85.55293,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,85.68329,0.5,-17.90194,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-93.85393,0.5,81.16644,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-113.8562,0.5,97.71613,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-61.76202,0.5,-61.99233,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-93.89421,0.5,-68.50958,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-7.865951,0.5,-92.04417,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-73.97655,0.5,27.48273,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-57.64581,0.5,-77.33758,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-87.97189,0.5,-42.85236,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,120.6939,0.5,28.5991,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,57.02402,0.5,-112.3974,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-112.557,0.5,9.300934,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-84.52672,0.5,5.057526,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,57.17164,0.5,37.99087,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,28.83644,0.5,-105.4528,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,51.71808,0.5,-78.86827,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,73.59663,0.5,18.32692,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,34.71839,0.5,22.55191,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-84.74374,0.5,41.08294,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,111.1353,0.5,-95.54037,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-41.63433,0.5,121.5777,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,37.64999,0.5,21.1186,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,39.20561,0.5,96.32269,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-1.589523,0.5,-33.6483,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-120.0662,0.5,-66.21179,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,62.85235,0.5,-102.9862,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,47.09011,0.5,81.33035,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,34.02221,0.5,84.43801,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-18.42754,0.5,100.4545,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-73.50568,0.5,-123.0958,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-92.58533,0.5,-85.41092,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,29.965,0.5,43.52596,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,107.0368,0.5,-76.93707,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,21.75109,0.5,79.44473,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-2.341255,0.5,-78.82264,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-73.42276,0.5,73.32874,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-5.743938,0.5,-48.95727,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,80.91703,0.5,29.12219,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,50.06131,0.5,-56.63146,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,83.61369,0.5,-110.498,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,33.26574,0.5,-107.9544,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,85.35039,0.5,122.4346,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-40.83128,0.5,-106.6543,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,84.87502,0.5,-52.28625,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,83.0352,0.5,-105.3676,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-107.7181,0.5,-102.748,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,44.25525,0.5,40.71897,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-36.73537,0.5,40.14301,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,41.51958,0.5,-39.30627,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-71.6595,0.5,-35.98558,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,117.0381,0.5,39.71523,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-61.57835,0.5,-9.307342,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-32.18709,0.5,-57.94529,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-115.8991,0.5,80.73053,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,94.98793,0.5,96.83951,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,2.874954,0.5,-33.31675,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-19.12205,0.5,-78.21402,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-86.80287,0.5,63.56969,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-89.55692,0.5,-17.03964,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,63.83517,0.5,-69.12175,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-55.97846,0.5,-73.9576,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-16.45421,0.5,67.22375,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-58.7339,0.5,-99.57924,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,61.81928,0.5,-66.75557,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,68.12167,0.5,-117.2761,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,99.79688,0.5,-99.62203,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,33.90643,0.5,-25.0143,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,48.03329,0.5,106.8563,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,4.347073,0.5,-33.86204,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-68.76904,0.5,-27.77518,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,79.74783,0.5,91.87383,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-120.187,0.5,-19.16741,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,46.98091,0.5,-66.16419,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-72.10509,0.5,120.0557,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-20.82549,0.5,63.28228,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,118.3063,0.5,-94.41965,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-110.3485,0.5,7.77148,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,98.05154,0.5,24.57251,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,106.9283,0.5,86.19907,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,53.80937,0.5,92.29168,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,36.21494,0.5,8.859772,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,105.5575,0.5,81.79865,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,8.624836,0.5,-9.238857,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,116.1736,0.5,118.9319,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,25.07739,0.5,94.32632,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-81.31665,0.5,41.00639,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-89.18587,0.5,16.5049,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-31.23577,0.5,-63.3401,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-12.25512,0.5,19.0231,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-83.0436,0.5,-81.05898,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,10.23717,0.5,67.51972,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-37.54548,0.5,23.18607,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,45.1934,0.5,-19.93121,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,37.55292,0.5,-34.0866,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,115.9622,0.5,-84.00595,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,54.42339,0.5,113.3397,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-52.94342,0.5,118.193,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,58.38894,0.5,85.85139,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-23.86971,0.5,93.70448,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-1.339661,0.5,-85.22384,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,65.06664,0.5,120.7419,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,7.673751,0.5,-116.1473,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
42.32233,AtHome,Healthy,-97.85611,0.5,38.66893,None,67,0,0,,,,Healthy,76,0,,76,0,0,0
